player_id,date,rate
csgo_pl_21023,2025-07-30T00:00:00+08:00,1.04
csgo_pl_24890,2025-04-17T00:00:00+08:00,1.16
csgo_pl_24890,2025-04-20T00:00:00+08:00,1.16
csgo_pl_24890,2025-04-23T00:00:00+08:00,1.16
csgo_pl_24890,2025-04-26T00:00:00+08:00,1.16
csgo_pl_22733,2025-04-16T00:00:00+08:00,0.91
csgo_pl_22733,2025-04-17T00:00:00+08:00,0.97
csgo_pl_22733,2025-04-19T00:00:00+08:00,0.88
csgo_pl_22733,2025-04-20T00:00:00+08:00,0.98
csgo_pl_22733,2025-04-22T00:00:00+08:00,0.88
csgo_pl_22733,2025-04-23T00:00:00+08:00,0.97
csgo_pl_22733,2025-04-25T00:00:00+08:00,0.88
csgo_pl_22733,2025-04-26T00:00:00+08:00,0.99
csgo_pl_22733,2025-04-28T00:00:00+08:00,0.87
csgo_pl_22733,2025-04-29T00:00:00+08:00,0.99
csgo_pl_22733,2025-05-01T00:00:00+08:00,0.84
csgo_pl_22733,2025-05-02T00:00:00+08:00,0.99
csgo_pl_22733,2025-05-04T00:00:00+08:00,0.87
csgo_pl_22733,2025-05-05T00:00:00+08:00,1
csgo_pl_22733,2025-05-07T00:00:00+08:00,0.87
csgo_pl_22733,2025-05-08T00:00:00+08:00,0.99
csgo_pl_22733,2025-05-10T00:00:00+08:00,0.87
csgo_pl_22733,2025-05-11T00:00:00+08:00,1.01
csgo_pl_22733,2025-05-13T00:00:00+08:00,0.87
csgo_pl_22733,2025-05-14T00:00:00+08:00,1.03
csgo_pl_22733,2025-05-16T00:00:00+08:00,0.87
csgo_pl_22733,2025-05-17T00:00:00+08:00,1.03
csgo_pl_22733,2025-05-19T00:00:00+08:00,0.87
csgo_pl_22733,2025-05-20T00:00:00+08:00,1.03
csgo_pl_22733,2025-05-22T00:00:00+08:00,0.87
csgo_pl_22733,2025-05-23T00:00:00+08:00,1.02
csgo_pl_22733,2025-05-25T00:00:00+08:00,0.87
csgo_pl_22733,2025-05-26T00:00:00+08:00,1.02
csgo_pl_22733,2025-05-28T00:00:00+08:00,0.87
csgo_pl_22733,2025-05-29T00:00:00+08:00,1.02
csgo_pl_22733,2025-05-31T00:00:00+08:00,0.87
csgo_pl_22733,2025-06-01T00:00:00+08:00,1.03
csgo_pl_22733,2025-06-03T00:00:00+08:00,0.87
csgo_pl_22733,2025-06-04T00:00:00+08:00,1.02
csgo_pl_22733,2025-06-06T00:00:00+08:00,0.87
csgo_pl_22733,2025-06-07T00:00:00+08:00,1.02
csgo_pl_22733,2025-06-09T00:00:00+08:00,0.87
csgo_pl_22733,2025-06-10T00:00:00+08:00,1.02
csgo_pl_22733,2025-06-12T00:00:00+08:00,0.87
csgo_pl_22733,2025-06-13T00:00:00+08:00,1.01
csgo_pl_22733,2025-06-15T00:00:00+08:00,0.87
csgo_pl_22733,2025-06-16T00:00:00+08:00,0.99
csgo_pl_22733,2025-06-18T00:00:00+08:00,0.87
csgo_pl_22733,2025-06-19T00:00:00+08:00,0.97
csgo_pl_22733,2025-06-21T00:00:00+08:00,0.87
csgo_pl_22733,2025-06-22T00:00:00+08:00,0.97
csgo_pl_22733,2025-06-24T00:00:00+08:00,0.87
