game_id,match_id,event_id,event_name,game_number,match_date,stage,patch,team1_id,team1,team2_id,team2,source_game_url,fetched_at
72980,gol_72980,worlds_2025_main_event,Worlds 2025 Main Event,1,2025-11-09,FINALS,15.20,kt_rolster,KT Rolster,t1,T1,https://gol.gg/game/stats/72980/page-game/,2026-05-01 18:29:46
72981,gol_72980,worlds_2025_main_event,Worlds 2025 Main Event,2,2025-11-09,FINALS,15.20,kt_rolster,KT Rolster,t1,T1,https://gol.gg/game/stats/72981/page-game/,2026-05-01 18:29:48
72982,gol_72980,worlds_2025_main_event,Worlds 2025 Main Event,3,2025-11-09,FINALS,15.20,kt_rolster,KT Rolster,t1,T1,https://gol.gg/game/stats/72982/page-game/,2026-05-01 18:29:50
72983,gol_72980,worlds_2025_main_event,Worlds 2025 Main Event,4,2025-11-09,FINALS,15.20,kt_rolster,KT Rolster,t1,T1,https://gol.gg/game/stats/72983/page-game/,2026-05-01 18:29:51
72984,gol_72980,worlds_2025_main_event,Worlds 2025 Main Event,5,2025-11-09,FINALS,15.20,kt_rolster,KT Rolster,t1,T1,https://gol.gg/game/stats/72984/page-game/,2026-05-01 18:29:52
72977,gol_72977,worlds_2025_main_event,Worlds 2025 Main Event,1,2025-11-02,SEMIFINALS,15.20,t1,T1,top_esports,Top Esports,https://gol.gg/game/stats/72977/page-game/,2026-05-01 18:29:53
72978,gol_72977,worlds_2025_main_event,Worlds 2025 Main Event,2,2025-11-02,SEMIFINALS,15.20,t1,T1,top_esports,Top Esports,https://gol.gg/game/stats/72978/page-game/,2026-05-01 18:29:55
72979,gol_72977,worlds_2025_main_event,Worlds 2025 Main Event,3,2025-11-02,SEMIFINALS,15.20,t1,T1,top_esports,Top Esports,https://gol.gg/game/stats/72979/page-game/,2026-05-01 18:29:56
72972,gol_72972,worlds_2025_main_event,Worlds 2025 Main Event,1,2025-11-01,SEMIFINALS,15.20,gen_g_esports,Gen.G eSports,kt_rolster,KT Rolster,https://gol.gg/game/stats/72972/page-game/,2026-05-01 18:29:58
72973,gol_72972,worlds_2025_main_event,Worlds 2025 Main Event,2,2025-11-01,SEMIFINALS,15.20,gen_g_esports,Gen.G eSports,kt_rolster,KT Rolster,https://gol.gg/game/stats/72973/page-game/,2026-05-01 18:30:00
72974,gol_72972,worlds_2025_main_event,Worlds 2025 Main Event,3,2025-11-01,SEMIFINALS,15.20,gen_g_esports,Gen.G eSports,kt_rolster,KT Rolster,https://gol.gg/game/stats/72974/page-game/,2026-05-01 18:30:03
72975,gol_72972,worlds_2025_main_event,Worlds 2025 Main Event,4,2025-11-01,SEMIFINALS,15.20,gen_g_esports,Gen.G eSports,kt_rolster,KT Rolster,https://gol.gg/game/stats/72975/page-game/,2026-05-01 18:30:05
72967,gol_72967,worlds_2025_main_event,Worlds 2025 Main Event,1,2025-10-31,QUARTERFINALS,15.20,anyone_s_legend,Anyone s Legend,t1,T1,https://gol.gg/game/stats/72967/page-game/,2026-05-01 18:30:06
72968,gol_72967,worlds_2025_main_event,Worlds 2025 Main Event,2,2025-10-31,QUARTERFINALS,15.20,anyone_s_legend,Anyone s Legend,t1,T1,https://gol.gg/game/stats/72968/page-game/,2026-05-01 18:30:08
72969,gol_72967,worlds_2025_main_event,Worlds 2025 Main Event,3,2025-10-31,QUARTERFINALS,15.20,anyone_s_legend,Anyone s Legend,t1,T1,https://gol.gg/game/stats/72969/page-game/,2026-05-01 18:30:09
72970,gol_72967,worlds_2025_main_event,Worlds 2025 Main Event,4,2025-10-31,QUARTERFINALS,15.20,anyone_s_legend,Anyone s Legend,t1,T1,https://gol.gg/game/stats/72970/page-game/,2026-05-01 18:30:11
72971,gol_72967,worlds_2025_main_event,Worlds 2025 Main Event,5,2025-10-31,QUARTERFINALS,15.20,anyone_s_legend,Anyone s Legend,t1,T1,https://gol.gg/game/stats/72971/page-game/,2026-05-01 18:30:13
72962,gol_72962,worlds_2025_main_event,Worlds 2025 Main Event,1,2025-10-30,QUARTERFINALS,15.20,top_esports,Top Esports,g2_esports,G2 Esports,https://gol.gg/game/stats/72962/page-game/,2026-05-01 18:30:14
72963,gol_72962,worlds_2025_main_event,Worlds 2025 Main Event,2,2025-10-30,QUARTERFINALS,15.20,top_esports,Top Esports,g2_esports,G2 Esports,https://gol.gg/game/stats/72963/page-game/,2026-05-01 18:30:17
72964,gol_72962,worlds_2025_main_event,Worlds 2025 Main Event,3,2025-10-30,QUARTERFINALS,15.20,top_esports,Top Esports,g2_esports,G2 Esports,https://gol.gg/game/stats/72964/page-game/,2026-05-01 18:30:24
72965,gol_72962,worlds_2025_main_event,Worlds 2025 Main Event,4,2025-10-30,QUARTERFINALS,15.20,top_esports,Top Esports,g2_esports,G2 Esports,https://gol.gg/game/stats/72965/page-game/,2026-05-01 18:30:26
72957,gol_72957,worlds_2025_main_event,Worlds 2025 Main Event,1,2025-10-29,QUARTERFINALS,15.20,kt_rolster,KT Rolster,ctbc_flying_oyster,CTBC Flying Oyster,https://gol.gg/game/stats/72957/page-game/,2026-05-01 18:30:28
72958,gol_72957,worlds_2025_main_event,Worlds 2025 Main Event,2,2025-10-29,QUARTERFINALS,15.20,kt_rolster,KT Rolster,ctbc_flying_oyster,CTBC Flying Oyster,https://gol.gg/game/stats/72958/page-game/,2026-05-01 18:30:30
72959,gol_72957,worlds_2025_main_event,Worlds 2025 Main Event,3,2025-10-29,QUARTERFINALS,15.20,kt_rolster,KT Rolster,ctbc_flying_oyster,CTBC Flying Oyster,https://gol.gg/game/stats/72959/page-game/,2026-05-01 18:30:34
72952,gol_72952,worlds_2025_main_event,Worlds 2025 Main Event,1,2025-10-28,QUARTERFINALS,15.20,gen_g_esports,Gen.G eSports,hanwha_life_esports,Hanwha Life eSports,https://gol.gg/game/stats/72952/page-game/,2026-05-01 18:30:36
72953,gol_72952,worlds_2025_main_event,Worlds 2025 Main Event,2,2025-10-28,QUARTERFINALS,15.20,gen_g_esports,Gen.G eSports,hanwha_life_esports,Hanwha Life eSports,https://gol.gg/game/stats/72953/page-game/,2026-05-01 18:30:37
72954,gol_72952,worlds_2025_main_event,Worlds 2025 Main Event,3,2025-10-28,QUARTERFINALS,15.20,gen_g_esports,Gen.G eSports,hanwha_life_esports,Hanwha Life eSports,https://gol.gg/game/stats/72954/page-game/,2026-05-01 18:30:38
72955,gol_72952,worlds_2025_main_event,Worlds 2025 Main Event,4,2025-10-28,QUARTERFINALS,15.20,gen_g_esports,Gen.G eSports,hanwha_life_esports,Hanwha Life eSports,https://gol.gg/game/stats/72955/page-game/,2026-05-01 18:30:39
72950,gol_72950,worlds_2025_main_event,Worlds 2025 Main Event,1,2025-10-25,ROUND5,15.20,movistar_koi,Movistar KOI,t1,T1,https://gol.gg/game/stats/72950/page-game/,2026-05-01 18:30:40
72951,gol_72950,worlds_2025_main_event,Worlds 2025 Main Event,2,2025-10-25,ROUND5,15.20,movistar_koi,Movistar KOI,t1,T1,https://gol.gg/game/stats/72951/page-game/,2026-05-01 18:30:41
72947,gol_72947,worlds_2025_main_event,Worlds 2025 Main Event,1,2025-10-25,ROUND5,15.20,top_esports,Top Esports,bilibili_gaming,Bilibili Gaming,https://gol.gg/game/stats/72947/page-game/,2026-05-01 18:30:43
72948,gol_72947,worlds_2025_main_event,Worlds 2025 Main Event,2,2025-10-25,ROUND5,15.20,top_esports,Top Esports,bilibili_gaming,Bilibili Gaming,https://gol.gg/game/stats/72948/page-game/,2026-05-01 18:30:44
72949,gol_72947,worlds_2025_main_event,Worlds 2025 Main Event,3,2025-10-25,ROUND5,15.20,top_esports,Top Esports,bilibili_gaming,Bilibili Gaming,https://gol.gg/game/stats/72949/page-game/,2026-05-01 18:30:45
72944,gol_72944,worlds_2025_main_event,Worlds 2025 Main Event,1,2025-10-25,ROUND5,15.20,ctbc_flying_oyster,CTBC Flying Oyster,flyquest,FlyQuest,https://gol.gg/game/stats/72944/page-game/,2026-05-01 18:30:46
72945,gol_72944,worlds_2025_main_event,Worlds 2025 Main Event,2,2025-10-25,ROUND5,15.20,ctbc_flying_oyster,CTBC Flying Oyster,flyquest,FlyQuest,https://gol.gg/game/stats/72945/page-game/,2026-05-01 18:30:48
72930,gol_72930,worlds_2025_main_event,Worlds 2025 Main Event,1,2025-10-24,ROUND4,15.20,100_thieves,100 Thieves,t1,T1,https://gol.gg/game/stats/72930/page-game/,2026-05-01 18:30:49
72931,gol_72930,worlds_2025_main_event,Worlds 2025 Main Event,2,2025-10-24,ROUND4,15.20,100_thieves,100 Thieves,t1,T1,https://gol.gg/game/stats/72931/page-game/,2026-05-01 18:30:50
72927,gol_72927,worlds_2025_main_event,Worlds 2025 Main Event,1,2025-10-24,ROUND4,15.20,bilibili_gaming,Bilibili Gaming,vivo_keyd_stars,Vivo Keyd Stars,https://gol.gg/game/stats/72927/page-game/,2026-05-01 18:30:52
72928,gol_72927,worlds_2025_main_event,Worlds 2025 Main Event,2,2025-10-24,ROUND4,15.20,bilibili_gaming,Bilibili Gaming,vivo_keyd_stars,Vivo Keyd Stars,https://gol.gg/game/stats/72928/page-game/,2026-05-01 18:30:54
72924,gol_72924,worlds_2025_main_event,Worlds 2025 Main Event,1,2025-10-23,ROUND4,15.20,gen_g_esports,Gen.G eSports,top_esports,Top Esports,https://gol.gg/game/stats/72924/page-game/,2026-05-01 18:30:55
72925,gol_72924,worlds_2025_main_event,Worlds 2025 Main Event,2,2025-10-23,ROUND4,15.20,gen_g_esports,Gen.G eSports,top_esports,Top Esports,https://gol.gg/game/stats/72925/page-game/,2026-05-01 18:30:56
72921,gol_72921,worlds_2025_main_event,Worlds 2025 Main Event,1,2025-10-23,ROUND4,15.20,movistar_koi,Movistar KOI,team_secret_whales,Team Secret Whales,https://gol.gg/game/stats/72921/page-game/,2026-05-01 18:30:58
72922,gol_72921,worlds_2025_main_event,Worlds 2025 Main Event,2,2025-10-23,ROUND4,15.20,movistar_koi,Movistar KOI,team_secret_whales,Team Secret Whales,https://gol.gg/game/stats/72922/page-game/,2026-05-01 18:30:59
72923,gol_72921,worlds_2025_main_event,Worlds 2025 Main Event,3,2025-10-23,ROUND4,15.20,movistar_koi,Movistar KOI,team_secret_whales,Team Secret Whales,https://gol.gg/game/stats/72923/page-game/,2026-05-01 18:31:00
72918,gol_72918,worlds_2025_main_event,Worlds 2025 Main Event,1,2025-10-22,ROUND4,15.20,flyquest,FlyQuest,g2_esports,G2 Esports,https://gol.gg/game/stats/72918/page-game/,2026-05-01 18:31:02
72919,gol_72918,worlds_2025_main_event,Worlds 2025 Main Event,2,2025-10-22,ROUND4,15.20,flyquest,FlyQuest,g2_esports,G2 Esports,https://gol.gg/game/stats/72919/page-game/,2026-05-01 18:31:03
72920,gol_72918,worlds_2025_main_event,Worlds 2025 Main Event,3,2025-10-22,ROUND4,15.20,flyquest,FlyQuest,g2_esports,G2 Esports,https://gol.gg/game/stats/72920/page-game/,2026-05-01 18:31:04
72915,gol_72915,worlds_2025_main_event,Worlds 2025 Main Event,1,2025-10-22,ROUND4,15.20,ctbc_flying_oyster,CTBC Flying Oyster,hanwha_life_esports,Hanwha Life eSports,https://gol.gg/game/stats/72915/page-game/,2026-05-01 18:31:06
72916,gol_72915,worlds_2025_main_event,Worlds 2025 Main Event,2,2025-10-22,ROUND4,15.20,ctbc_flying_oyster,CTBC Flying Oyster,hanwha_life_esports,Hanwha Life eSports,https://gol.gg/game/stats/72916/page-game/,2026-05-01 18:31:08
72895,gol_72895,worlds_2025_main_event,Worlds 2025 Main Event,1,2025-10-19,ROUND3,15.20,movistar_koi,Movistar KOI,fnatic,Fnatic,https://gol.gg/game/stats/72895/page-game/,2026-05-01 18:31:09
72896,gol_72895,worlds_2025_main_event,Worlds 2025 Main Event,2,2025-10-19,ROUND3,15.20,movistar_koi,Movistar KOI,fnatic,Fnatic,https://gol.gg/game/stats/72896/page-game/,2026-05-01 18:31:10
72897,gol_72895,worlds_2025_main_event,Worlds 2025 Main Event,3,2025-10-19,ROUND3,15.20,movistar_koi,Movistar KOI,fnatic,Fnatic,https://gol.gg/game/stats/72897/page-game/,2026-05-01 18:31:11
72892,gol_72892,worlds_2025_main_event,Worlds 2025 Main Event,1,2025-10-19,ROUND3,15.20,psg_talon,PSG Talon,vivo_keyd_stars,Vivo Keyd Stars,https://gol.gg/game/stats/72892/page-game/,2026-05-01 18:31:12
72893,gol_72892,worlds_2025_main_event,Worlds 2025 Main Event,2,2025-10-19,ROUND3,15.20,psg_talon,PSG Talon,vivo_keyd_stars,Vivo Keyd Stars,https://gol.gg/game/stats/72893/page-game/,2026-05-01 18:31:14
72894,gol_72892,worlds_2025_main_event,Worlds 2025 Main Event,3,2025-10-19,ROUND3,15.20,psg_talon,PSG Talon,vivo_keyd_stars,Vivo Keyd Stars,https://gol.gg/game/stats/72894/page-game/,2026-05-01 18:31:15
72891,gol_72891,worlds_2025_main_event,Worlds 2025 Main Event,1,2025-10-18,ROUND3,15.20,hanwha_life_esports,Hanwha Life eSports,100_thieves,100 Thieves,https://gol.gg/game/stats/72891/page-game/,2026-05-01 18:31:16
72890,gol_72890,worlds_2025_main_event,Worlds 2025 Main Event,1,2025-10-18,ROUND3,15.20,flyquest,FlyQuest,team_secret_whales,Team Secret Whales,https://gol.gg/game/stats/72890/page-game/,2026-05-01 18:31:18
112966669924194776,lol_112966669924194775,worlds_2024,Worlds 2024,1,2024-10-04,Swiss,,bilibili_gaming,BILIBILI GAMING,suzhou_lng_esports,Suzhou LNG Esports,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:49
112966669924129226,lol_112966669924129225,worlds_2024,Worlds 2024,1,2024-10-03,Swiss,,top_esports,TOP ESPORTS,t1,T1,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:49
112966669924129222,lol_112966669924129221,worlds_2024,Worlds 2024,1,2024-10-03,Swiss,,g2_esports,G2 Esports,pain_gaming,paiN Gaming,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:49
112966669924129232,lol_112966669924129231,worlds_2024,Worlds 2024,1,2024-10-03,Swiss,,gen_g_esports,Gen.G Esports,weibogaming,WeiboGaming,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:49
112966669924194782,lol_112966669924194781,worlds_2024,Worlds 2024,1,2024-10-04,Swiss,,team_liquid_alienware,Team Liquid Alienware,weibogaming,WeiboGaming,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:49
112966669924129234,lol_112966669924129233,worlds_2024,Worlds 2024,1,2024-10-04,Swiss,,g2_esports,G2 Esports,hanwha_life_esports,Hanwha Life Esports,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:49
112966669924194774,lol_112966669924194773,worlds_2024,Worlds 2024,1,2024-10-04,Swiss,,gen_g_esports,Gen.G Esports,top_esports,TOP ESPORTS,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:49
112966669924194784,lol_112966669924194783,worlds_2024,Worlds 2024,1,2024-10-04,Swiss,,fnatic,Fnatic,gam_esports,GAM Esports,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:50
112966669924194778,lol_112966669924194777,worlds_2024,Worlds 2024,1,2024-10-04,Swiss,,t1,T1,pain_gaming,paiN Gaming,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:50
112966669924129220,lol_112966669924129219,worlds_2024,Worlds 2024,1,2024-10-03,Swiss,,gam_esports,GAM Esports,flyquest,FlyQuest,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:50
112966669924129230,lol_112966669924129229,worlds_2024,Worlds 2024,1,2024-10-03,Swiss,,fnatic,Fnatic,dplus_kia,Dplus KIA,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:50
112966669924194780,lol_112966669924194779,worlds_2024,Worlds 2024,1,2024-10-04,Swiss,,psg_talon,PSG Talon,movistar_koi,Movistar KOI,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:50
112966669924194798,lol_112966669924194797,worlds_2024,Worlds 2024,1,2024-10-06,Swiss,,top_esports,TOP ESPORTS,fnatic,Fnatic,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:50
112966669924129228,lol_112966669924129227,worlds_2024,Worlds 2024,1,2024-10-03,Swiss,,team_liquid_alienware,Team Liquid Alienware,suzhou_lng_esports,Suzhou LNG Esports,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:50
112966669924194786,lol_112966669924194785,worlds_2024,Worlds 2024,1,2024-10-05,Swiss,,hanwha_life_esports,Hanwha Life Esports,gen_g_esports,Gen.G Esports,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:50
112966669924194787,lol_112966669924194785,worlds_2024,Worlds 2024,2,2024-10-05,Swiss,,gen_g_esports,Gen.G Esports,hanwha_life_esports,Hanwha Life Esports,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:50
112966669924194788,lol_112966669924194785,worlds_2024,Worlds 2024,3,2024-10-05,Swiss,,hanwha_life_esports,Hanwha Life Esports,gen_g_esports,Gen.G Esports,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:50
112966669924194790,lol_112966669924194789,worlds_2024,Worlds 2024,1,2024-10-05,Swiss,,dplus_kia,Dplus KIA,suzhou_lng_esports,Suzhou LNG Esports,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:50
112966669924194791,lol_112966669924194789,worlds_2024,Worlds 2024,2,2024-10-05,Swiss,,dplus_kia,Dplus KIA,suzhou_lng_esports,Suzhou LNG Esports,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:50
112966669924194792,lol_112966669924194789,worlds_2024,Worlds 2024,3,2024-10-05,Swiss,,suzhou_lng_esports,Suzhou LNG Esports,dplus_kia,Dplus KIA,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:50
112966669924194794,lol_112966669924194793,worlds_2024,Worlds 2024,1,2024-10-06,Swiss,,bilibili_gaming,BILIBILI GAMING,t1,T1,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:50
112966669924194800,lol_112966669924194799,worlds_2024,Worlds 2024,1,2024-10-06,Swiss,,g2_esports,G2 Esports,weibogaming,WeiboGaming,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:50
112966669924194796,lol_112966669924194795,worlds_2024,Worlds 2024,1,2024-10-06,Swiss,,flyquest,FlyQuest,psg_talon,PSG Talon,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:50
112966669924194772,lol_112966669924194771,worlds_2024,Worlds 2024,1,2024-10-04,Swiss,,dplus_kia,Dplus KIA,flyquest,FlyQuest,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:50
112966669924194802,lol_112966669924194801,worlds_2024,Worlds 2024,1,2024-10-07,Swiss,,team_liquid_alienware,Team Liquid Alienware,pain_gaming,paiN Gaming,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:50
112966669924194803,lol_112966669924194801,worlds_2024,Worlds 2024,2,2024-10-07,Swiss,,pain_gaming,paiN Gaming,team_liquid_alienware,Team Liquid Alienware,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:50
112966669924194804,lol_112966669924194801,worlds_2024,Worlds 2024,3,2024-10-07,Swiss,,team_liquid_alienware,Team Liquid Alienware,pain_gaming,paiN Gaming,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:50
112966669924194810,lol_112966669924194809,worlds_2024,Worlds 2024,1,2024-10-10,Swiss,,top_esports,TOP ESPORTS,dplus_kia,Dplus KIA,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:50
112966669924194811,lol_112966669924194809,worlds_2024,Worlds 2024,2,2024-10-10,Swiss,,dplus_kia,Dplus KIA,top_esports,TOP ESPORTS,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:50
112966669924194812,lol_112966669924194809,worlds_2024,Worlds 2024,3,2024-10-10,Swiss,,top_esports,TOP ESPORTS,dplus_kia,Dplus KIA,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:50
112966669924129218,lol_112966669924129217,worlds_2024,Worlds 2024,1,2024-10-03,Swiss,,hanwha_life_esports,Hanwha Life Esports,psg_talon,PSG Talon,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:50
112966669924194818,lol_112966669924194817,worlds_2024,Worlds 2024,1,2024-10-10,Swiss,,hanwha_life_esports,Hanwha Life Esports,flyquest,FlyQuest,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:50
112966669924194819,lol_112966669924194817,worlds_2024,Worlds 2024,2,2024-10-10,Swiss,,hanwha_life_esports,Hanwha Life Esports,flyquest,FlyQuest,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:50
112966669924194820,lol_112966669924194817,worlds_2024,Worlds 2024,3,2024-10-10,Swiss,,hanwha_life_esports,Hanwha Life Esports,flyquest,FlyQuest,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:50
112966669924194806,lol_112966669924194805,worlds_2024,Worlds 2024,1,2024-10-07,Swiss,,movistar_koi,Movistar KOI,gam_esports,GAM Esports,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:50
112966669924194807,lol_112966669924194805,worlds_2024,Worlds 2024,2,2024-10-07,Swiss,,gam_esports,GAM Esports,movistar_koi,Movistar KOI,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:50
112966669924194808,lol_112966669924194805,worlds_2024,Worlds 2024,3,2024-10-07,Swiss,,movistar_koi,Movistar KOI,gam_esports,GAM Esports,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:50
112966669924194822,lol_112966669924194821,worlds_2024,Worlds 2024,1,2024-10-12,Swiss,,team_liquid_alienware,Team Liquid Alienware,gam_esports,GAM Esports,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:51
112966669924194823,lol_112966669924194821,worlds_2024,Worlds 2024,2,2024-10-12,Swiss,,team_liquid_alienware,Team Liquid Alienware,gam_esports,GAM Esports,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:51
112966669924194824,lol_112966669924194821,worlds_2024,Worlds 2024,3,2024-10-12,Swiss,,gam_esports,GAM Esports,team_liquid_alienware,Team Liquid Alienware,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:51
112966669924194842,lol_112966669924194841,worlds_2024,Worlds 2024,1,2024-10-13,Swiss,,g2_esports,G2 Esports,bilibili_gaming,BILIBILI GAMING,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:51
112966669924194843,lol_112966669924194841,worlds_2024,Worlds 2024,2,2024-10-13,Swiss,,g2_esports,G2 Esports,bilibili_gaming,BILIBILI GAMING,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:51
112966669924194844,lol_112966669924194841,worlds_2024,Worlds 2024,3,2024-10-13,Swiss,,bilibili_gaming,BILIBILI GAMING,g2_esports,G2 Esports,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:51
112966669924194826,lol_112966669924194825,worlds_2024,Worlds 2024,1,2024-10-12,Swiss,,fnatic,Fnatic,weibogaming,WeiboGaming,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:51
112966669924194827,lol_112966669924194825,worlds_2024,Worlds 2024,2,2024-10-12,Swiss,,weibogaming,WeiboGaming,fnatic,Fnatic,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:51
112966669924194828,lol_112966669924194825,worlds_2024,Worlds 2024,3,2024-10-12,Swiss,,weibogaming,WeiboGaming,fnatic,Fnatic,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:51
112966669924194834,lol_112966669924194833,worlds_2024,Worlds 2024,1,2024-10-13,Swiss,,dplus_kia,Dplus KIA,weibogaming,WeiboGaming,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:51
112966669924194835,lol_112966669924194833,worlds_2024,Worlds 2024,2,2024-10-13,Swiss,,weibogaming,WeiboGaming,dplus_kia,Dplus KIA,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:51
112966669924194836,lol_112966669924194833,worlds_2024,Worlds 2024,3,2024-10-13,Swiss,,dplus_kia,Dplus KIA,weibogaming,WeiboGaming,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:51
112966669924194852,lol_112966669924194851,worlds_2024,Worlds 2024,1,2024-10-18,Quarterfinals,,hanwha_life_esports,Hanwha Life Esports,bilibili_gaming,BILIBILI GAMING,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:51
112966669924194853,lol_112966669924194851,worlds_2024,Worlds 2024,2,2024-10-18,Quarterfinals,,bilibili_gaming,BILIBILI GAMING,hanwha_life_esports,Hanwha Life Esports,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:51
112966669924194854,lol_112966669924194851,worlds_2024,Worlds 2024,3,2024-10-18,Quarterfinals,,hanwha_life_esports,Hanwha Life Esports,bilibili_gaming,BILIBILI GAMING,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:51
112966669924194855,lol_112966669924194851,worlds_2024,Worlds 2024,4,2024-10-18,Quarterfinals,,hanwha_life_esports,Hanwha Life Esports,bilibili_gaming,BILIBILI GAMING,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:51
112966669924194856,lol_112966669924194851,worlds_2024,Worlds 2024,5,2024-10-18,Quarterfinals,,bilibili_gaming,BILIBILI GAMING,hanwha_life_esports,Hanwha Life Esports,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:51
112966669924194838,lol_112966669924194837,worlds_2024,Worlds 2024,1,2024-10-13,Swiss,,flyquest,FlyQuest,team_liquid_alienware,Team Liquid Alienware,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:51
112966669924194839,lol_112966669924194837,worlds_2024,Worlds 2024,2,2024-10-13,Swiss,,team_liquid_alienware,Team Liquid Alienware,flyquest,FlyQuest,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:51
112966669924194840,lol_112966669924194837,worlds_2024,Worlds 2024,3,2024-10-13,Swiss,,flyquest,FlyQuest,team_liquid_alienware,Team Liquid Alienware,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:51
112966669924194814,lol_112966669924194813,worlds_2024,Worlds 2024,1,2024-10-11,Swiss,,g2_esports,G2 Esports,t1,T1,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:51
112966669924194815,lol_112966669924194813,worlds_2024,Worlds 2024,2,2024-10-11,Swiss,,g2_esports,G2 Esports,t1,T1,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:51
112966669924194816,lol_112966669924194813,worlds_2024,Worlds 2024,3,2024-10-11,Swiss,,t1,T1,g2_esports,G2 Esports,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:51
112966669924194846,lol_112966669924194845,worlds_2024,Worlds 2024,1,2024-10-17,Quarterfinals,,weibogaming,WeiboGaming,suzhou_lng_esports,Suzhou LNG Esports,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:51
112966669924194847,lol_112966669924194845,worlds_2024,Worlds 2024,2,2024-10-17,Quarterfinals,,suzhou_lng_esports,Suzhou LNG Esports,weibogaming,WeiboGaming,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:51
112966669924194848,lol_112966669924194845,worlds_2024,Worlds 2024,3,2024-10-17,Quarterfinals,,weibogaming,WeiboGaming,suzhou_lng_esports,Suzhou LNG Esports,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:51
112966669924194849,lol_112966669924194845,worlds_2024,Worlds 2024,4,2024-10-17,Quarterfinals,,suzhou_lng_esports,Suzhou LNG Esports,weibogaming,WeiboGaming,https://lolesports.com/schedule?leagues=worlds,2026-05-01 18:31:51
