player_id,player_slug,player_name,team_abbrev,country,agents,rounds,rating,acs,kd,kast,adr,kpr,apr,fkpr,fdpr,hs_pct,cl_pct,clutches,kmax,kills,deaths,assists,first_kills,first_deaths,source,source_url,fetched_at
10053,fireballops,FireBallOps,NBG,US,chamber|viper|killjoy,930,1.21,242.7,1.29,73%,159.5,0.88,0.19,0.11,0.09,38%,18%,21/116,34,821,635,176,100,81,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
12143,bizerra,Bizerra,TLV,BR,raze|yoru|sova,275,1.21,226.4,1.37,76%,150.7,0.80,0.27,0.09,0.11,19%,28%,9/32,24,219,160,75,25,29,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
48042,junnn,junnn,ORA,UN,brimstone|omen|clove,287,1.21,236.6,1.24,75%,150.5,0.87,0.44,0.10,0.06,23%,9%,3/34,28,249,201,127,29,16,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
41720,favian,Favian,EF,TR,kayo|waylay|raze,205,1.21,230.1,1.26,71%,149.9,0.83,0.26,0.11,0.06,31%,28%,5/18,27,171,136,53,23,12,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
11704,styron,STYRON,MTV,SG,skye|sova,203,1.21,214.5,1.25,77%,145.0,0.76,0.35,0.07,0.08,29%,12%,3/25,20,154,123,72,14,16,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
19530,aaaay,AAAAY,FPX,CN,killjoy|viper|brimstone,256,1.21,230.4,1.22,79%,154.3,0.84,0.21,0.11,0.04,38%,,,29,215,176,53,21,8,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
55681,kozzy,kozzy,EP,RO,raze|waylay|yoru,709,1.20,260.5,1.33,75%,166.0,0.93,0.21,0.20,0.16,40%,15%,7/48,30,657,494,151,145,116,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
47482,flora,flora,INS,KR,waylay|yoru|jett,298,1.20,253.1,1.27,74%,163.9,0.90,0.21,0.19,0.14,27%,16%,4/25,27,267,210,63,58,42,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
651,frz,frz,2G,BR,sova|fade,587,1.20,211.4,1.29,76%,138.6,0.76,0.30,0.09,0.04,33%,23%,16/70,32,444,343,175,51,23,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
52085,darky,darky,,PH,sova|fade|tejo,218,1.20,222.8,1.18,72%,151.7,0.77,0.24,0.08,0.05,38%,18%,7/38,24,167,142,53,18,10,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
64127,hippo,hippo,,VN,tejo|fade|omen,221,1.20,248.6,1.16,73%,164.5,0.86,0.30,0.11,0.04,32%,15%,5/34,26,190,164,66,24,9,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
56679,kassielsy,Kassielsy,,TW,waylay|killjoy|phoenix,203,1.19,251.4,1.36,74%,163.7,0.92,0.16,0.19,0.15,26%,5%,1/19,35,187,138,32,38,31,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
44960,hoangbao2,HoangBao2,,UN,astra|raze|brimstone,353,1.19,235.9,1.25,78%,149.9,0.86,0.42,0.10,0.05,26%,18%,6/33,26,302,241,148,36,16,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
4807,bstrdd,bstrdd,MIBR.GC,CL,neon|yoru|raze,274,1.19,261.5,1.24,78%,167.8,0.92,0.21,0.22,0.19,25%,40%,6/15,28,252,203,58,60,51,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
45580,mason143,Mason143,Keis,UN,sage|veto|brimstone,222,1.19,231.6,1.19,74%,151.0,0.84,0.32,0.09,0.07,33%,16%,5/32,28,186,156,71,20,15,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
48431,kippei,Kippei,QTD,JP,astra|omen,302,1.19,220.6,1.21,78%,145.5,0.78,0.38,0.05,0.06,29%,34%,16/47,26,236,195,114,14,18,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
1524,h1ber,H1ber,WIP,FI,chamber|vyse|cypher,356,1.18,214.8,1.21,73%,145.1,0.77,0.27,0.11,0.08,29%,13%,5/38,26,275,228,96,39,29,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
63122,saintclaws,SaintClaws,,VN,phoenix|viper|waylay,239,1.18,232.5,1.31,73%,152.7,0.83,0.24,0.10,0.09,31%,19%,3/16,22,198,151,57,24,21,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
36747,bonobo,Bonobo,OG,AU,yoru|chamber|raze,353,1.18,232.0,1.24,78%,150.7,0.82,0.35,0.09,0.08,27%,11%,4/35,24,290,234,124,31,28,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
50813,gsr,GSR,TLA,RS,waylay|yoru|sage,412,1.18,244.9,1.22,71%,162.3,0.85,0.26,0.14,0.12,31%,11%,4/38,30,351,288,108,56,50,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
3626,lightningfast,Lightningfast,GDR,IN,omen|astra|viper,283,1.18,213.7,1.25,77%,136.7,0.80,0.37,0.08,0.07,40%,29%,12/42,23,227,181,106,24,19,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
38025,addi,Addi,FKS.S,GB,yoru|omen|neon,609,1.18,255.8,1.27,74%,159.2,0.92,0.21,0.16,0.15,28%,16%,8/50,35,561,443,130,97,89,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
52180,annie,Annie,Nucl,TH,neon|waylay|raze,273,1.18,274.2,1.17,75%,173.9,0.90,0.31,0.19,0.17,23%,15%,3/20,27,245,209,84,52,46,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
30743,fair,Fair,WU,EG,waylay|astra|omen,619,1.17,227.3,1.20,78%,149.5,0.80,0.36,0.12,0.09,35%,18%,13/73,26,497,415,223,73,57,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
15897,apinya,Apinya,SP,TH,sova|skye|fade,401,1.17,228.6,1.21,74%,154.4,0.83,0.25,0.07,0.06,26%,28%,14/50,31,331,273,99,27,25,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
21887,stallion,stallion,YFP,CA,astra|omen|brimstone,521,1.17,208.1,1.18,76%,136.0,0.74,0.46,0.08,0.06,30%,17%,9/54,22,385,325,239,43,30,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
49565,quint,QuinT,GES,VN,chamber|omen|brimstone,232,1.17,217.7,1.17,78%,141.2,0.78,0.28,0.13,0.06,34%,20%,7/35,31,180,154,65,30,13,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
4462,mako,MaKo,KRX,KR,omen|brimstone|astra,229,1.17,200.3,1.16,78%,140.5,0.72,0.42,0.05,0.06,31%,16%,6/37,28,165,142,97,12,13,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
35513,samed,samed,CGN,AT,raze|waylay|jett,341,1.17,252.2,1.28,72%,158.6,0.91,0.19,0.17,0.19,24%,35%,7/20,24,311,243,64,59,64,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
24203,neat,Neat,AOE,US,brimstone|7c8a4701-4de6-9355-b|astra,219,1.17,212.7,1.08,75%,134.0,0.75,0.43,0.03,0.04,19%,11%,5/44,21,164,152,94,7,8,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
7660,fizzy,Fizzy,SGE,PT,astra|omen|brimstone,396,1.17,210.1,1.21,75%,131.5,0.76,0.41,0.08,0.05,23%,27%,15/55,30,300,248,162,33,19,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
60346,sora,sora,UNI,BY,skye|sova|fade,297,1.17,218.3,1.11,72%,145.6,0.79,0.33,0.06,0.06,28%,10%,5/52,28,235,211,97,19,19,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
49570,rinsat,Rinsat,XRE,IN,cypher|vyse|brimstone,268,1.17,235.2,1.18,73%,160.1,0.85,0.26,0.11,0.08,36%,10%,4/41,29,227,192,71,29,22,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
15559,chichoo,CHICHOO,EDG,CN,viper|cypher|omen,288,1.16,212.1,1.19,76%,137.2,0.76,0.32,0.07,0.09,29%,,,22,220,185,92,19,25,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
40004,globex,globeX,BAR,RU,neon|waylay,511,1.16,234.8,1.20,70%,146.7,0.83,0.23,0.17,0.12,23%,20%,9/46,30,423,352,120,88,60,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
10307,marteen,marteen,M8,CZ,yoru|phoenix|waylay,358,1.16,232.4,1.13,74%,154.7,0.81,0.29,0.14,0.12,27%,14%,5/37,28,290,256,104,50,43,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
4871,xffero,xffero,RRQ,ID,viper|astra|cypher,232,1.16,219.4,1.19,73%,145.8,0.75,0.25,0.09,0.06,25%,16%,7/43,25,175,147,59,22,14,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
43064,aace,Aace,FL,JP,yoru|raze|neon,429,1.16,255.3,1.25,72%,163.4,0.90,0.18,0.18,0.13,31%,19%,6/32,32,384,307,78,76,56,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
54224,rezet,ReZet,WOP,KR,raze|neon,215,1.16,250.5,1.19,72%,160.3,0.89,0.18,0.17,0.16,25%,9%,2/23,25,192,161,39,36,35,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
37098,tiezzi,Tiezzi,ELV,IT,yoru|raze|waylay,217,1.16,237.5,1.28,71%,153.8,0.90,0.15,0.18,0.13,31%,36%,4/11,39,195,152,33,38,29,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
45494,proxh,Proxh,EP,TR,brimstone|omen|astra,709,1.16,216.1,1.26,78%,136.6,0.77,0.40,0.08,0.07,29%,15%,11/74,29,545,433,285,56,50,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
8422,spaz,Spaz,M80,US,brimstone|astra|viper,359,1.16,202.0,1.18,79%,128.4,0.71,0.45,0.08,0.06,23%,27%,11/41,23,255,217,163,29,21,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
40175,mayameow,MayaMeow,IND,IE,sova|fade|tejo,292,1.16,209.0,1.12,72%,139.6,0.72,0.37,0.06,0.05,17%,22%,11/51,29,210,188,108,17,14,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
45358,yearn,yearn,BLUE,IN,viper|killjoy|veto,462,1.16,219.6,1.24,73%,152.1,0.79,0.17,0.10,0.05,32%,17%,16/92,25,366,294,80,47,24,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
9063,infiltrator,infiltrator,WU,VN,neon|waylay|raze,444,1.16,257.0,1.24,71%,162.5,0.91,0.16,0.20,0.12,25%,25%,6/24,27,404,327,72,90,55,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
52965,oroni,oroni,BJK,TR,sova|neon|phoenix,248,1.16,228.2,1.18,78%,153.6,0.81,0.25,0.14,0.09,20%,19%,6/31,37,201,170,63,34,22,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
18677,ruxic,Ruxic,NAVI,TR,astra|omen|brimstone,237,1.16,226.5,1.16,75%,146.3,0.79,0.39,0.09,0.06,25%,8%,3/36,24,188,162,93,21,14,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
9152,deryeon,Deryeon,MTV,SG,killjoy|chamber|viper,548,1.16,216.3,1.26,73%,144.6,0.80,0.18,0.08,0.08,30%,17%,17/103,30,436,347,99,42,43,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
7378,jinggg,Jinggg,PRX,SG,phoenix|omen|raze,578,1.16,241.9,1.24,77%,157.4,0.85,0.31,0.14,0.11,25%,13%,6/48,36,491,397,177,80,64,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
3741,vo0kashu,vo0kashu,DRG,RU,omen|brimstone|cypher,203,1.15,204.1,1.06,70%,138.1,0.73,0.23,0.06,0.06,26%,,,22,148,139,47,13,12,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
47866,wozy,wozy,Want,US,iso|tejo|phoenix,425,1.15,220.8,1.12,72%,147.3,0.82,0.28,0.12,0.09,38%,14%,7/49,34,347,309,118,52,39,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
8014,va-ek,Vašek,RBT,CZ,sova|viper|fade,202,1.15,208.0,1.16,75%,140.7,0.72,0.29,0.08,0.04,29%,23%,10/43,22,146,126,59,17,9,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
26102,bethany,bethany,SL9,AU,omen|sova|breach,274,1.15,218.8,1.13,72%,149.5,0.76,0.32,0.07,0.06,28%,24%,8/33,22,208,184,89,18,17,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
51046,uniqvalkyrie,UniqValkyrie,IND,DE,astra|brimstone|omen,292,1.15,217.1,1.15,76%,137.9,0.78,0.35,0.06,0.07,31%,16%,7/43,29,227,197,103,17,21,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
25388,kon,Kon,STSL,PH,chamber|viper|brimstone,270,1.15,229.0,1.13,73%,158.7,0.81,0.23,0.09,0.10,32%,18%,8/44,23,219,193,63,25,28,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
50869,fudgestars,fudgestars,Habo,GB,yoru|clove|iso,461,1.15,243.2,1.20,73%,155.2,0.86,0.24,0.15,0.10,30%,14%,7/51,30,398,331,111,67,46,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
62483,voiceless,voiceless,,JP,yoru|raze|waylay,285,1.15,253.2,1.15,65%,156.6,0.91,0.13,0.15,0.09,19%,14%,6/43,27,258,225,38,43,27,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
36046,poseidon,Poseidon,AXG,US,viper|omen|brimstone,337,1.15,230.9,1.18,74%,151.8,0.78,0.31,0.09,0.06,25%,5%,2/44,22,264,223,105,30,19,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
39021,notexxd,Notexxd,QOR,BM,omen|brimstone|viper,472,1.15,242.8,1.15,77%,155.1,0.85,0.35,0.12,0.10,25%,13%,6/47,32,399,346,163,55,45,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
42638,amcar,Amcar,ATN,DE,viper|veto|vyse,266,1.15,224.4,1.16,69%,148.5,0.83,0.22,0.11,0.09,30%,20%,10/50,29,220,190,58,28,23,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
24439,yohpa,Yohpa,FLK,FR,fade|sova|tejo,296,1.15,189.9,1.21,73%,126.6,0.72,0.27,0.05,0.04,34%,12%,5/43,24,213,176,79,16,11,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
31855,celasun,Celasun,GHOS,TR,viper|omen|cypher,220,1.15,210.5,1.22,70%,136.8,0.75,0.22,0.09,0.05,26%,21%,7/33,26,166,136,48,20,12,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
50186,qu1ckz,qu1ckz,GMX,RU,fade|sova|skye,234,1.15,216.6,1.14,74%,146.6,0.79,0.30,0.07,0.02,40%,16%,5/32,25,184,162,71,16,4,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
41694,endoist,endoist,XGOD,TH,waylay|raze|neon,374,1.15,249.2,1.23,76%,160.5,0.86,0.25,0.15,0.13,27%,15%,2/13,28,322,261,95,56,49,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
14048,zerona,zerona,EGA,US,vyse|viper|skye,412,1.15,231.7,1.14,76%,151.5,0.79,0.35,0.09,0.08,30%,20%,9/45,23,324,284,145,39,34,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
3127,monsteerr,MONSTEERR,SGE,CZ,killjoy|viper|cypher,396,1.14,234.9,1.23,74%,155.1,0.83,0.22,0.11,0.10,27%,13%,6/47,33,330,268,87,45,38,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
2653,jesse,Jesse,UCAM,CZ,omen|brimstone|astra,518,1.14,199.5,1.15,78%,125.4,0.71,0.40,0.05,0.04,26%,16%,10/64,26,368,321,205,28,23,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
4742,smoggy,Smoggy,EDG,CN,harbor|phoenix|omen,288,1.14,223.2,1.12,77%,146.2,0.78,0.40,0.13,0.08,26%,,,25,225,201,115,38,24,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
13571,musz3kk,musz3kk,FLK,TR,phoenix|omen|kayo,296,1.14,232.7,1.23,75%,152.9,0.84,0.25,0.12,0.11,29%,18%,5/28,26,248,202,73,35,34,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
15500,trent,trent,G2,US,fade|sova|skye,405,1.14,198.3,1.13,73%,135.0,0.70,0.33,0.06,0.05,32%,19%,8/43,24,283,251,132,23,19,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
11495,archiw0w,archiw0w,BFG,UN,skye|sova|fade,407,1.14,194.1,1.29,76%,123.9,0.70,0.31,0.07,0.05,25%,20%,8/41,20,283,219,126,30,21,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
47982,sorex,sorex,FLY,CL,chamber|viper|harbor,740,1.14,194.3,1.24,75%,137.5,0.73,0.22,0.06,0.05,33%,23%,28/124,33,539,433,165,48,35,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
24553,boni,Boni,M80,PH,neon|waylay|jett,359,1.14,242.7,1.20,75%,154.9,0.87,0.28,0.23,0.13,23%,22%,5/23,28,311,260,101,84,47,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
1437,yesican,YESicaN,FCY,VN,breach|kayo|omen,355,1.14,185.9,1.12,83%,120.7,0.65,0.51,0.05,0.04,28%,11%,5/47,19,229,205,182,19,15,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
438,boaster,Boaster,FNC,GB,harbor|brimstone|omen,212,1.14,187.7,1.14,75%,117.0,0.65,0.45,0.08,0.05,31%,19%,3/16,17,138,121,95,16,11,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
50349,xexxar,xexxar,S8UL,KZ,cypher|viper|neon,394,1.13,217.2,1.22,74%,145.8,0.80,0.21,0.11,0.08,34%,20%,11/54,27,315,259,83,45,31,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
12593,felix,Felix,SGE,DE,tejo|sova|viper,311,1.13,230.2,1.19,73%,151.1,0.80,0.29,0.10,0.09,25%,15%,8/52,25,250,210,90,32,29,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
1885,purp0,purp0,TL,RU,skye|fade|sova,244,1.13,189.2,1.26,80%,122.9,0.71,0.25,0.07,0.05,40%,13%,4/30,26,174,138,61,17,12,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
54222,haby,haby,WOP,KR,viper|breach|waylay,215,1.13,206.3,1.06,77%,141.8,0.71,0.44,0.12,0.05,21%,10%,3/30,23,153,145,95,25,10,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
51100,flicker,Flicker,CGZ,KR,waylay|neon|raze,281,1.13,259.7,1.20,75%,156.2,0.89,0.24,0.23,0.15,25%,15%,4/26,27,249,207,67,64,42,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
45962,ken,KEN,CGZ,KR,viper|sage,281,1.13,208.9,1.18,74%,139.5,0.73,0.30,0.09,0.08,31%,17%,4/24,26,206,174,85,26,23,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
33994,creamydreamy,Creamydreamy,DSY,SE,viper|cypher|omen,354,1.13,205.4,1.09,73%,135.0,0.73,0.42,0.06,0.06,29%,9%,3/32,26,260,238,149,23,23,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
30556,exa,exa,SRB,KR,viper|killjoy|cypher,367,1.13,222.7,1.22,76%,146.0,0.80,0.28,0.11,0.08,26%,20%,8/41,34,292,240,103,39,30,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
49608,enzo,enzo,Dyna,US,omen|clove|viper,952,1.13,201.5,1.11,75%,133.7,0.70,0.36,0.05,0.06,23%,12%,21/172,23,664,597,338,51,54,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
9810,alfajer,Alfajer,FNC,TR,iso|waylay|killjoy,212,1.13,235.3,1.21,71%,154.2,0.84,0.22,0.13,0.13,36%,13%,3/23,33,179,148,47,28,27,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
49857,zanks,Zanks,Dyna,US,clove|iso|neon,1048,1.13,235.7,1.13,77%,150.1,0.84,0.29,0.12,0.12,28%,23%,21/90,28,877,773,308,123,121,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
14208,kishi,Kishi,GDR,VN,cypher|sova|viper,283,1.13,226.2,1.15,73%,147.5,0.79,0.31,0.07,0.05,30%,12%,4/34,24,224,195,87,20,15,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
27789,deyten,deyten,AIGH,DE,brimstone|omen|miks,317,1.13,205.7,1.11,75%,140.7,0.74,0.36,0.06,0.06,36%,14%,7/49,29,236,212,115,19,20,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
33840,luky,luky,RBT,CZ,neon|raze,202,1.13,265.8,1.22,71%,166.1,0.92,0.19,0.28,0.16,18%,33%,1/3,29,186,152,39,56,33,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
4774,knight,Knight,BLG,CN,fade|sova|skye,331,1.13,186.1,1.06,75%,132.8,0.66,0.35,0.05,0.05,29%,,,19,218,205,115,11,11,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
37489,lysoar,Lysoar,XLG,CN,omen|brimstone|sage,258,1.13,213.2,1.15,79%,142.1,0.76,0.45,0.07,0.05,27%,,,20,195,170,117,17,13,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
8369,yetujey,yetujey,FUT,TR,killjoy|viper|cypher,215,1.13,197.6,1.18,73%,137.5,0.71,0.16,0.07,0.07,29%,26%,9/35,24,152,129,35,16,15,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
19677,lucas,lucas,TEC,CN,sova|skye|fade,428,1.12,204.3,1.08,70%,137.6,0.72,0.30,0.06,0.06,31%,,,25,309,287,127,21,23,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
4828,nismo,NiSMO,M80,LB,kayo|omen,359,1.12,200.1,1.09,78%,136.0,0.69,0.57,0.08,0.09,32%,10%,4/39,25,247,227,206,29,33,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
33551,slaughter,Slaughter,FA,TR,omen|astra|brimstone,302,1.12,200.6,1.08,74%,128.7,0.70,0.44,0.06,0.03,31%,17%,8/47,20,210,194,134,19,9,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
6437,dark3st,Dark3st,YFP,US,deadlock|kayo|viper,521,1.12,222.7,1.12,76%,142.5,0.77,0.45,0.12,0.11,28%,16%,6/38,30,399,355,234,63,58,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
32050,c0n,c0n,Want,US,chamber|veto|cypher,245,1.12,239.4,1.09,69%,160.4,0.83,0.20,0.13,0.10,29%,10%,4/40,24,203,186,50,31,24,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
13219,papi,Papi,NAOS,PH,omen|astra|brimstone,253,1.12,201.4,1.16,72%,131.0,0.74,0.25,0.06,0.02,34%,19%,10/52,27,188,162,62,15,6,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
39695,sunflower,sunfloweR,BFG,UA,omen|brimstone|viper,446,1.12,234.0,1.17,77%,153.9,0.79,0.44,0.11,0.11,26%,21%,6/29,22,352,300,197,51,49,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
7458,moose,moose,QOR,CA,vyse|viper|killjoy,394,1.12,205.0,1.19,72%,134.6,0.75,0.24,0.07,0.08,29%,9%,7/74,24,295,248,93,26,31,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
48657,velvette,Velvette,R2S,FR,sova|fade|neon,348,1.12,231.5,1.08,74%,153.3,0.77,0.32,0.09,0.06,23%,11%,4/38,30,269,248,111,32,21,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
40889,decoy,decoy,IHC,MN,neon|yoru|waylay,373,1.12,235.3,1.13,76%,149.2,0.82,0.27,0.16,0.13,25%,21%,10/48,25,305,271,99,59,49,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
31574,srn,srN,EG.GC,BR,neon|waylay|raze,226,1.12,248.4,1.09,72%,166.3,0.87,0.22,0.18,0.18,25%,17%,3/18,31,197,180,49,40,40,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
26077,angela,Angela,IVY,TH,kayo|phoenix|brimstone,273,1.12,236.6,1.09,75%,152.0,0.78,0.44,0.11,0.12,23%,10%,2/20,22,213,195,120,31,32,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
32717,maestr0,maestr0,TBK,BR,neon|omen|waylay,200,1.12,242.9,1.22,71%,148.0,0.84,0.19,0.17,0.13,24%,6%,1/16,25,168,138,37,34,26,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
9554,kaajak,kaajak,FNC,PL,neon|waylay,212,1.11,234.7,1.26,70%,152.6,0.85,0.18,0.17,0.16,29%,14%,2/14,23,181,144,39,37,34,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
55694,hezacoil,hezacoil,Giga,TR,astra|brimstone|chamber,390,1.11,183.8,1.18,78%,117.6,0.66,0.35,0.07,0.07,39%,15%,11/71,23,259,220,135,28,27,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
16028,klamran,Klamran,Team,CA,miks|astra|brimstone,370,1.11,225.0,1.05,74%,142.0,0.79,0.38,0.06,0.07,30%,13%,6/48,29,291,276,140,24,27,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
59642,kuroo,Kuroo,RV,AT,viper|veto|phoenix,257,1.11,217.0,1.10,71%,147.7,0.76,0.25,0.09,0.05,33%,13%,4/31,25,195,178,63,22,14,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
796,eeiu,eeiu,FUR,CA,sova|fade,293,1.11,210.6,1.17,69%,140.4,0.76,0.27,0.09,0.04,31%,17%,6/36,22,222,189,80,27,13,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
37990,adora,adora,GX.GC,LT,neon|raze,315,1.11,249.8,1.19,70%,153.9,0.87,0.19,0.22,0.19,24%,18%,3/17,28,274,231,60,70,61,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
58995,xela,xela,,CA,omen|clove|jett,236,1.11,233.5,1.13,66%,149.4,0.83,0.19,0.14,0.07,35%,12%,3/25,27,197,174,45,33,17,vlr_experiment,https://www.vlr.gg/stats,2026-05-05 01:23:35
